Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,507.9803,0,507.9803,,,,510.2997,510.7966,509.7885,510.2997,508.9831,323,509.7885,510.7966,511.2966,511.2967,512.4155,611.8,512.4156,2,513.4134,0,38,38,36,1,0.8,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,513.4135,0,513.4136,,,,516.5245,517.0243,516.0241,516.5245,514.4136,137,516.0241,517.0244,517.5217,517.5217,518.9884,1047.3,518.9884,1,519.9882,0,39,39,44,1,1.6,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,519.9884,0,519.9885,,,,522.8134,523.3131,522.3051,522.8134,520.9968,270,522.305,523.3131,523.8133,523.8133,525.6967,1361.5,525.6968,3,526.6966,0,40,40,50,1,1.3,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,526.6968,0,526.6968,,,,529.3163,529.8132,528.805,529.3162,527.6991,276,528.805,529.8132,530.3132,530.3132,531.8551,1005.7,531.8552,2,532.8549,0,41,41,30,1,1.1,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,532.8551,0,532.8552,,,,535.2825,535.7798,534.7744,535.2825,533.8634,307,534.7744,535.7798,536.2799,536.2799,537.4717,1107.1,537.4718,4,538.4715,0,42,42,37,1,0.9,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,538.4717,0,538.4717,,,,541.4966,541.9965,540.9883,541.4966,539.48,3,540.9883,541.9965,542.4966,542.4966,544.355,1331.3,544.3551,2,545.3549,0,43,43,25,1,1.5,0.3,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,545.355,0,545.3551,,,,548.4801,548.9798,547.9717,548.4799,546.3634,130,547.9717,548.9798,549.4798,549.4798,551.2049,1416.3,551.2051,2,552.2048,0,44,44,53,1,1.6,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,552.205,0,552.2051,,,,554.5216,555.0215,554.0133,554.5216,553.2051,261,554.0133,555.0215,555.5213,555.5213,556.7799,832,556.7801,3,557.7798,0,45,45,27,1,0.8,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,557.7799,0,557.78,,,,560.1966,560.6964,559.6883,560.1966,558.7799,102,559.6882,560.6964,561.1964,561.1964,562.4574,850,562.4575,2,563.4547,0,46,46,46,1,0.9,0.7,Time
,,557697,001,1,24,2025-04-23_18h19.09.691,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,563.4549,0,563.455,,,,565.9741,566.4736,565.4716,565.9741,564.4632,352,565.4715,566.4736,566.9714,566.9714,568.4241,1014.4,568.4241,3,569.4214,0,47,47,11,1,1,0.7,Time
